"dep0","dep1","dep2","dep3","mun0","mun1","dep","mun","name","level","funding","type","status","language","time","frequency","fequency"
"00","01","8845","46","01","307","ciudad capital","zona 1","centro educativo 'montenevado'","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"00","01","8868","46","01","402","ciudad capital","zona 1","instituto guatemalteco espa","diversificado","privado","urbana","temporal titulos","monolingue","matutina","FIN DE SEMANA","fin de semana"
"00","01","8875","46","01","303","ciudad capital","zona 1","instituto y academia guatemala comercial","diversificado","privado","urbana","temporal titulos","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","8891","46","01","402","ciudad capital","zona 1","liceo aplicado en computacion","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","8931","46","01","317","ciudad capital","zona 1","liceo mixto en computacion montelimar","diversificado","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","8932","46","01","317","ciudad capital","zona 1","liceo mixto en computacion 'montelimar'","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"00","01","8935","46","01","627","ciudad capital","zona 1","liceo mixto en computacion montelimar","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","8936","46","01","317","ciudad capital","zona 1","liceo mixto en computacion 'montelimar'","diversificado","privado","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"00","01","8938","46","01","403","ciudad capital","zona 1","liceo canadiense","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","8969","46","01","312","ciudad capital","zona 1","liceo juan mantovani","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","8971","46","01","403","ciudad capital","zona 1","liceo juan mantovani","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","8974","46","01","627","ciudad capital","zona 1","colegio mixto bilingue en computacion behula","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","8977","46","01","627","ciudad capital","zona 1","colegio salva terra (por madurez)","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","8981","46","01","312","ciudad capital","zona 1","colegio integrado de computacion 'la asuncion'","diversificado","privado","urbana","cerrada temporalmente","monolingue","intermedia","DIARIO(REGULAR)","diario(regular)"
"00","01","8983","46","01","403","ciudad capital","zona 1","colegio integrado de computacion 'la asuncion'","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","8984","46","01","403","ciudad capital","zona 1","instituto rafael landivar","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","8999","46","01","312","ciudad capital","zona 1","colegio activo bilingue","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9021","46","01","318","ciudad capital","zona 1","instituto tecnologico digitales comerciales ii","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9027","46","01","403","ciudad capital","zona 1","liceo tecnologico metropolitano de guatemala","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9035","46","01","316","ciudad capital","zona 1","liceo de computacion siglo 21","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9037","46","01","403","ciudad capital","zona 1","liceo de computacion siglo 21","diversificado","privado","urbana","abierta","monolingue","matutina","FIN DE SEMANA","fin de semana"
"00","01","9045","46","01","403","ciudad capital","zona 1","instituto tecnologico digitales comerciales ii","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9047","46","01","403","ciudad capital","zona 1","instituto tecnologico digitales comerciales ii","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9057","46","01","305","ciudad capital","zona 1","colegio tecnico comercial nahuala","diversificado","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9070","46","01","403","ciudad capital","zona 1","liceo mixto ciencias secretariales","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9077","46","01","316","ciudad capital","zona 1","colegio santa margarita","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"00","01","9088","46","01","403","ciudad capital","zona 1","liceo mixto en computacion ixchel","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9116","46","01","627","ciudad capital","zona 1","centro educativo mixto montenevado","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9168","46","01","317","ciudad capital","zona 1","colegio tecnico industrial luis cardoza y aragon","diversificado","privado","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"00","01","9170","46","01","403","ciudad capital","zona 1","colegio valverde","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9172","46","01","318","ciudad capital","zona 1","colegio valverde","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9173","46","01","318","ciudad capital","zona 1","colegio valverde","diversificado","privado","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"00","01","9179","46","01","312","ciudad capital","zona 1","liceo en computacion 'de la roca'","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9187","46","01","403","ciudad capital","zona 1","liceo profesional de informatica y tecnologia","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9192","46","01","627","ciudad capital","zona 1","liceo mixto en computacion montelimar","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9195","46","01","307","ciudad capital","zona 1","liceo en computacion del valle","diversificado","privado","urbana","temporal titulos","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9197","46","01","401","ciudad capital","zona 1","liceo en computacion 'del valle'","diversificado","privado","urbana","temporal titulos","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9198","46","01","401","ciudad capital","zona 1","liceo en computacion 'del valle'","diversificado","privado","urbana","temporal titulos","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9208","46","01","312","ciudad capital","zona 1","liceo de informatica y ciencias comerciales","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9223","46","01","403","ciudad capital","zona 1","colegio mixto en computacion imanol","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9229","46","01","316","ciudad capital","zona 1","colegio de computacion y sistemas electronicos","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"00","01","9251","46","01","312","ciudad capital","zona 1","liceo san francisco de borja","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9258","46","01","403","ciudad capital","zona 1","centro tecnologico de computacion la merced","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9289","46","01","204","ciudad capital","zona 1","instituto tecnologico de investigacion avanzada","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"00","01","9291","46","01","402","ciudad capital","zona 1","instituto tecnologico de investigacion avanzada","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9326","46","01","303","ciudad capital","zona 1","centro educativo liceo evangelico camino y verdad","diversificado","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9359","46","01","403","ciudad capital","zona 1","centro profesional de estudios de computacion","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9360","46","01","403","ciudad capital","zona 1","colegio mixto en computacion imanol","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9378","46","01","627","ciudad capital","zona 1","colegio practico secretarial","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9381","46","01","403","ciudad capital","zona 1","instituto mixto miguel de cervantes","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9384","46","01","319","ciudad capital","zona 1","colegio mixto en computacion 'imanol'","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"00","01","9387","46","01","403","ciudad capital","zona 1","liceo mixto ciencias secretariales","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9452","46","01","627","ciudad capital","zona 1","liceo de computacion c.s.s.","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9454","46","01","307","ciudad capital","zona 1","colegio de formacion profesional en computacion c.f.p.c.","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9455","46","01","403","ciudad capital","zona 1","colegio de formacion profesional en computacion c.f.p.c.","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9464","46","01","627","ciudad capital","zona 1","instituto de estudios especializados en ciencias de la computacion","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9466","46","01","312","ciudad capital","zona 1","colegio anglo guatemalteco","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9468","46","01","403","ciudad capital","zona 1","colegio 'valverde'","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"00","01","9469","46","01","307","ciudad capital","zona 1","liceo mixto becket","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9470","46","01","317","ciudad capital","zona 1","liceo hispanoamericano","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"00","01","9471","46","01","403","ciudad capital","zona 1","liceo hispanoamericano","diversificado","privado","urbana","cerrada temporalmente","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
